year,region,farmer,farmer_gender,fertilizer_treatment,code,mission_number,date_surveyed,ose_count,temperature,percent_ground_cover,ose_damage_percent,yield_date_havested,rendement_en_kg_ha
2021,Kaffrine,02.89,M,fertilized,02-89-01.,3,September 28th to october 5th,20,33,75,0,October 20th to 31th,NA
2021,Kaffrine,02.90,M,control,02-90-00.,1,July 27th to august 3th,32,29,75,1,October 20th to 31th,1020
2021,Kaffrine,02.90,M,control,02-90-00.,2,August 30th toseptember 4th,36,33,60,4,October 20th to 31th,1020
2021,Kaffrine,02.90,M,control,02-90-00.,3,September 28th to october 5th,32,34,60,0,October 20th to 31th,1020
2021,Kaffrine,02.90,M,fertilized,02-90-01.,1,July 27th to august 3th,25,29,90,2,October 20th to 31th,1360
2021,Kaffrine,02.90,M,fertilized,02-90-01.,2,August 30th toseptember 4th,8,33,95,0,October 20th to 31th,1360
2021,Kaffrine,02.90,M,fertilized,02-90-01.,3,September 28th to october 5th,12,34,70,0,October 20th to 31th,1360
2021,Kaffrine,02.91,M,control,02-91-00.,1,July 27th to august 3th,31,31,60,2,October 20th to 31th,280
2021,Kaffrine,02.91,M,control,02-91-00.,2,August 30th toseptember 4th,12,37,70,0,October 20th to 31th,280
2021,Kaffrine,02.91,M,control,02-91-00.,3,September 28th to october 5th,37,39,65,0,October 20th to 31th,280
2021,Kaffrine,02.91,M,fertilized,02-91-01.,1,July 27th to august 3th,23,31,80,4,October 20th to 31th,400
2021,Kaffrine,02.91,M,fertilized,02-91-01.,2,August 30th toseptember 4th,6,37,90,0,October 20th to 31th,400
2021,Kaffrine,02.91,M,fertilized,02-91-01.,3,September 28th to october 5th,12,39,60,0,October 20th to 31th,400
2021,Kaffrine,02.92,M,control,02-92-00.,1,July 27th to august 3th,102,34,60,3,October 20th to 31th,350
2021,Kaffrine,02.92,M,control,02-92-00.,2,August 30th toseptember 4th,5,29,90,0,October 20th to 31th,350
2021,Kaffrine,02.92,M,control,02-92-00.,3,September 28th to october 5th,30,29,80,0,October 20th to 31th,350
2021,Kaffrine,02.92,M,fertilized,02-92-01.,1,July 27th to august 3th,98,34,40,2,October 20th to 31th,1100
2021,Kaffrine,02.92,M,fertilized,02-92-01.,2,August 30th toseptember 4th,16,29,70,0,October 20th to 31th,1100
2021,Kaffrine,02.92,M,fertilized,02-92-01.,3,September 28th to october 5th,8,29,75,0,October 20th to 31th,1100
2021,Kaffrine,02.93,M,control,02-93-00.,1,July 27th to august 3th,53,30,80,2,October 20th to 31th,1000
2021,Kaffrine,02.93,M,control,02-93-00.,2,August 30th toseptember 4th,24,33,75,2,October 20th to 31th,1000
2021,Kaffrine,02.93,M,control,02-93-00.,3,September 28th to october 5th,20,33,75,0,October 20th to 31th,1000
2021,Kaffrine,02.93,M,fertilized,02-93-01.,1,July 27th to august 3th,39,31,90,1,October 20th to 31th,1500
2021,Kaffrine,02.93,M,fertilized,02-93-01.,2,August 30th toseptember 4th,22,33,85,0,October 20th to 31th,1500
2021,Kaffrine,02.93,M,fertilized,02-93-01.,3,September 28th to october 5th,30,33,85,0,October 20th to 31th,1500
2021,Kaffrine,02.94,M,control,02-94-00.,1,July 27th to august 3th,44,33,80,1,October 20th to 31th,NA
2021,Kaffrine,02.94,M,control,02-94-00.,2,August 30th toseptember 4th,26,26,85,0,October 20th to 31th,NA
2021,Kaffrine,02.94,M,control,02-94-00.,3,September 28th to october 5th,58,25,85,0,October 20th to 31th,NA
2021,Kaffrine,02.94,M,fertilized,02-94-01.,1,July 27th to august 3th,29,33,75,2,October 20th to 31th,NA
2021,Kaffrine,02.94,M,fertilized,02-94-01.,2,August 30th toseptember 4th,28,26,85,2,October 20th to 31th,NA
2021,Kaffrine,02.94,M,fertilized,02-94-01.,3,September 28th to october 5th,24,25,85,5,October 20th to 31th,NA
2021,Kaffrine,02.95,M,control,02-95-00.,1,July 27th to august 3th,67,29,80,1,October 20th to 31th,240
2021,Kaffrine,02.95,M,control,02-95-00.,2,August 30th toseptember 4th,18,34,90,0,October 20th to 31th,240
2021,Kaffrine,02.95,M,control,02-95-00.,3,September 28th to october 5th,35,34,80,0,October 20th to 31th,240
2021,Kaffrine,02.95,M,fertilized,02-95-01.,1,July 27th to august 3th,84,29,80,1,October 20th to 31th,560
2021,Kaffrine,02.95,M,fertilized,02-95-01.,2,August 30th toseptember 4th,10,34,90,0,October 20th to 31th,560
2021,Kaffrine,02.95,M,fertilized,02-95-01.,3,September 28th to october 5th,9,34,90,0,October 20th to 31th,560
2021,Kaffrine,02.96,M,NA,NA,1,July 27th to august 3th,NA,NA,NA,NA,October 20th to 31th,640
2021,Kaffrine,02.96,M,NA,NA,2,August 30th toseptember 4th,5,37,90,0,October 20th to 31th,640
2021,Kaffrine,02.96,M,NA,NA,3,September 28th to october 5th,41,37,90,0,October 20th to 31th,640
2021,Kaffrine,02.96,M,NA,NA,1,July 27th to august 3th,NA,NA,NA,NA,October 20th to 31th,1040
2021,Kaffrine,02.96,M,NA,NA,2,August 30th toseptember 4th,2,37,90,0,October 20th to 31th,1040
2021,Kaffrine,02.96,M,NA,NA,3,September 28th to october 5th,13,37,80,0,October 20th to 31th,1040
2021,Kaffrine,02.97,M,control,02-97-00.,1,July 27th to august 3th,75,27,40,3,October 20th to 31th,150
2021,Kaffrine,02.97,M,control,02-97-00.,2,August 30th toseptember 4th,12,26,90,0,October 20th to 31th,150
2021,Kaffrine,02.97,M,control,02-97-00.,3,September 28th to october 5th,38,29,60,0,October 20th to 31th,150
2021,Kaffrine,02.97,M,fertilized,02-97-01.,1,July 27th to august 3th,82,27,50,4,October 20th to 31th,300
2021,Kaffrine,02.97,M,fertilized,02-97-01.,2,August 30th toseptember 4th,6,26,70,0,October 20th to 31th,300
2021,Kaffrine,02.97,M,fertilized,02-97-01.,3,September 28th to october 5th,10,29,70,0,October 20th to 31th,300
2021,Kaffrine,02.98,M,control,02-98-00,1,July 27th to august 3th,38,26,60,5,October 20th to 31th,400
2021,Kaffrine,02.98,M,control,02-98-00,2,August 30th toseptember 4th,32,32,50,5,October 20th to 31th,400
2021,Kaffrine,02.98,M,control,02-98-00,3,September 28th to october 5th,32,32,50,0,October 20th to 31th,400
2021,Kaffrine,02.98,M,fertilized,02-98-01.,1,July 27th to august 3th,33,26,50,0,October 20th to 31th,800
2021,Kaffrine,02.98,M,fertilized,02-98-01.,2,August 30th toseptember 4th,20,32,60,0,October 20th to 31th,800
2021,Kaffrine,02.98,M,fertilized,02-98-01.,3,September 28th to october 5th,20,32,60,0,October 20th to 31th,800
2021,Kaffrine,02.99,M,control,02-99-00,1,July 27th to august 3th,97,34,60,2,October 20th to 31th,1050
2021,Kaffrine,02.99,M,control,02-99-00,2,August 30th toseptember 4th,8,39,90,0,October 20th to 31th,1050
2021,Kaffrine,02.99,M,control,02-99-00,3,September 28th to october 5th,43,37,80,0,October 20th to 31th,1050
2021,Kaffrine,02.99,M,fertilized,02-99-01.,1,July 27th to august 3th,76,34,70,0,October 20th to 31th,1860
2021,Kaffrine,02.99,M,fertilized,02-99-01.,2,August 30th toseptember 4th,6,39,80,0,October 20th to 31th,1860
2021,Kaffrine,02.99,M,fertilized,02-99-01.,3,September 28th to october 5th,23,37,70,0,October 20th to 31th,1860
2021,Kaffrine,02.100,M,control,02-100-00,1,July 27th to august 3th,82,32,60,2,October 20th to 31th,1000
2021,Kaffrine,02.100,M,control,02-100-00,2,August 30th toseptember 4th,10,36,70,0,October 20th to 31th,1000
2021,Kaffrine,02.100,M,control,02-100-00,3,September 28th to october 5th,37,36,60,0,October 20th to 31th,1000
2021,Kaffrine,02.100,M,fertilized,02-100-01.,1,July 27th to august 3th,70,32,80,1,October 20th to 31th,1500
2021,Kaffrine,02.100,M,fertilized,02-100-01.,2,August 30th toseptember 4th,7,36,90,0,October 20th to 31th,1500
2021,Kaffrine,02.100,M,fertilized,02-100-01.,3,September 28th to october 5th,9,36,70,0,October 20th to 31th,1500
2021,Kaffrine,02.221,F,control,02-221-00,1,July 27th to august 3th,42,32,60,4,October 20th to 31th,70
2021,Kaffrine,02.221,F,control,02-221-00,2,August 30th toseptember 4th,19,31,40,0,October 20th to 31th,70
2021,Kaffrine,02.221,F,control,02-221-00,3,September 28th to october 5th,36,31,85,0,October 20th to 31th,70
2021,Kaffrine,02.221,F,fertilized,02-22101.,1,July 27th to august 3th,32,32,50,5,October 20th to 31th,90
2021,Kaffrine,02.221,F,fertilized,02-22101.,2,August 30th toseptember 4th,5,31,65,0,October 20th to 31th,90
2021,Kaffrine,02.221,F,fertilized,02-22101.,3,September 28th to october 5th,10,31,75,0,October 20th to 31th,90
2021,Kaffrine,02.222,F,control,02-222-00,1,July 27th to august 3th,95,27,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.222,F,control,02-222-00,2,August 30th toseptember 4th,20,33,80,0,October 20th to 31th,NA
2021,Kaffrine,02.222,F,control,02-222-00,3,September 28th to october 5th,46,32,90,0,October 20th to 31th,NA
2021,Kaffrine,02.222,F,fertilized,02-222-01.,1,July 27th to august 3th,NA,27,80,6,October 20th to 31th,250
2021,Kaffrine,02.222,F,fertilized,02-222-01.,2,August 30th toseptember 4th,39,33,60,7,October 20th to 31th,250
2021,Kaffrine,02.222,F,fertilized,02-222-01.,3,September 28th to october 5th,11,33,65,0,October 20th to 31th,250
2021,Kaffrine,02.223,F,NA,NA,1,July 27th to august 3th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.223,F,NA,NA,2,August 30th toseptember 4th,NA,33,95,0,October 20th to 31th,NA
2021,Kaffrine,02.223,F,NA,NA,3,September 28th to october 5th,4,32,95,0,October 20th to 31th,NA
2021,Kaffrine,02.223,F,NA,NA,1,July 27th to august 3th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.223,F,NA,NA,2,August 30th toseptember 4th,NA,33,70,1,October 20th to 31th,NA
2021,Kaffrine,02.223,F,NA,NA,3,September 28th to october 5th,15,32,70,0,October 20th to 31th,NA
2021,Kaffrine,02.224,F,control,02-224-00,1,July 27th to august 3th,42,31,60,2,October 20th to 31th,NA
2021,Kaffrine,02.224,F,control,02-224-00,2,August 30th toseptember 4th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.224,F,control,02-224-00,3,September 28th to october 5th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.224,F,fertilized,02-224-01.,1,July 27th to august 3th,23,31,80,1,October 20th to 31th,300
2021,Kaffrine,02.224,F,fertilized,02-224-01.,2,August 30th toseptember 4th,21,31,75,2,October 20th to 31th,300
2021,Kaffrine,02.224,F,fertilized,02-224-01.,3,September 28th to october 5th,21,30,75,0,October 20th to 31th,300
2021,Kaffrine,02.225,F,control,02-225-00.,1,July 27th to august 3th,70,27,90,4,October 20th to 31th,750
2021,Kaffrine,02.225,F,control,02-225-00.,2,August 30th toseptember 4th,6,32,85,0,October 20th to 31th,750
2021,Kaffrine,02.225,F,control,02-225-00.,3,September 28th to october 5th,6,33,85,0,October 20th to 31th,750
2021,Kaffrine,02.225,F,fertilized,02-225-01.,1,July 27th to august 3th,20,27,80,6,October 20th to 31th,825
2021,Kaffrine,02.225,F,fertilized,02-225-01.,2,August 30th toseptember 4th,14,32,75,0,October 20th to 31th,825
2021,Kaffrine,02.225,F,fertilized,02-225-01.,3,September 28th to october 5th,14,33,75,0,October 20th to 31th,825
2021,Kaffrine,02.226,F,control,02-226-00.,1,July 27th to august 3th,56,29,80,12,October 20th to 31th,150
2021,Kaffrine,02.226,F,control,02-226-00.,2,August 30th toseptember 4th,7,33,85,0,October 20th to 31th,150
2021,Kaffrine,02.226,F,control,02-226-00.,3,September 28th to october 5th,7,24,85,0,October 20th to 31th,150
2021,Kaffrine,02.226,F,fertilized,02-226-01.,1,July 27th to august 3th,43,29,60,9,October 20th to 31th,350
2021,Kaffrine,02.226,F,fertilized,02-226-01.,2,August 30th toseptember 4th,11,33,65,0,October 20th to 31th,350
2021,Kaffrine,02.226,F,fertilized,02-226-01.,3,September 28th to october 5th,11,24,65,0,October 20th to 31th,350
2021,Kaffrine,02.227,F,control,02-227-00.,1,July 27th to august 3th,45,27,40,7,October 20th to 31th,NA
2021,Kaffrine,02.227,F,control,02-227-00.,2,August 30th toseptember 4th,5,NA,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.227,F,control,02-227-00.,3,September 28th to october 5th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.227,F,fertilized,02-227-01.,1,July 27th to august 3th,34,27,85,8,October 20th to 31th,900
2021,Kaffrine,02.227,F,fertilized,02-227-01.,2,August 30th toseptember 4th,5,32,85,0,October 20th to 31th,900
2021,Kaffrine,02.227,F,fertilized,02-227-01.,3,September 28th to october 5th,5,25,85,0,October 20th to 31th,900
2021,Kaffrine,02.228,F,control,02-228-00.,1,July 27th to august 3th,65,27,90,0,October 20th to 31th,NA
2021,Kaffrine,02.228,F,control,02-228-00.,2,August 30th toseptember 4th,4,32,85,0,October 20th to 31th,NA
2021,Kaffrine,02.228,F,control,02-228-00.,3,September 28th to october 5th,48,33,95,0,October 20th to 31th,NA
2021,Kaffrine,02.228,F,fertilized,02-228-01.,1,July 27th to august 3th,52,27,80,2,October 20th to 31th,560
2021,Kaffrine,02.228,F,fertilized,02-228-01.,2,August 30th toseptember 4th,12,32,75,0,October 20th to 31th,560
2021,Kaffrine,02.228,F,fertilized,02-228-01.,3,September 28th to october 5th,14,33,85,0,October 20th to 31th,560
2021,Kaffrine,02.229,F,control,02-229-00.,1,July 27th to august 3th,71,29,85,5,October 20th to 31th,504
2021,Kaffrine,02.229,F,control,02-229-00.,2,August 30th toseptember 4th,13,32,85,0,October 20th to 31th,504
2021,Kaffrine,02.229,F,control,02-229-00.,3,September 28th to october 5th,20,30,95,0,October 20th to 31th,504
2021,Kaffrine,02.229,F,fertilized,02-229-01.,1,July 27th to august 3th,83,29,80,7,October 20th to 31th,840
2021,Kaffrine,02.229,F,fertilized,02-229-01.,2,August 30th toseptember 4th,18,32,70,0,October 20th to 31th,840
2021,Kaffrine,02.229,F,fertilized,02-229-01.,3,September 28th to october 5th,1,30,90,0,October 20th to 31th,840
2021,Kaffrine,02.230,F,control,02-230-01.,1,July 27th to august 3th,80,NA,NA,NA,October 20th to 31th,300
2021,Kaffrine,02.230,F,control,02-230-01.,2,August 30th toseptember 4th,7,23,85,0,October 20th to 31th,300
2021,Kaffrine,02.230,F,control,02-230-01.,3,September 28th to october 5th,36,34,85,0,October 20th to 31th,300
2021,Kaffrine,02.230,F,fertilized,02-230-01.,1,July 27th to august 3th,42,NA,NA,NA,October 20th to 31th,500
2021,Kaffrine,02.230,F,fertilized,02-230-01.,2,August 30th toseptember 4th,4,23,75,0,October 20th to 31th,500
2021,Kaffrine,02.230,F,fertilized,02-230-01.,3,September 28th to october 5th,6,34,80,0,October 20th to 31th,500
2021,Kaffrine,02.231,F,NA,NA,1,July 27th to august 3th,NA,NA,NA,NA,October 20th to 31th,560
2021,Kaffrine,02.231,F,NA,NA,2,August 30th toseptember 4th,6,27,90,0,October 20th to 31th,560
2021,Kaffrine,02.231,F,NA,NA,3,September 28th to october 5th,31,30,70,0,October 20th to 31th,560
2021,Kaffrine,02.231,F,NA,NA,1,July 27th to august 3th,NA,NA,NA,NA,October 20th to 31th,1500
2021,Kaffrine,02.231,F,NA,NA,2,August 30th toseptember 4th,3,27,80,0,October 20th to 31th,1500
2021,Kaffrine,02.231,F,NA,NA,3,September 28th to october 5th,12,30,60,0,October 20th to 31th,1500
2021,Kaffrine,02.232,F,control,02-232-00.,1,July 27th to august 3th,22,28,58,1,October 20th to 31th,45
2021,Kaffrine,02.232,F,control,02-232-00.,2,August 30th toseptember 4th,12,28,58,0,October 20th to 31th,45
2021,Kaffrine,02.232,F,control,02-232-00.,3,September 28th to october 5th,26,32,70,0,October 20th to 31th,45
2021,Kaffrine,02.232,F,fertilized,02-232-01.,1,July 27th to august 3th,10,28,59,1,October 20th to 31th,250
2021,Kaffrine,02.232,F,fertilized,02-232-01.,2,August 30th toseptember 4th,6,28,59,0,October 20th to 31th,250
2021,Kaffrine,02.232,F,fertilized,02-232-01.,3,September 28th to october 5th,2,32,80,0,October 20th to 31th,250
2021,Kaffrine,02.233,F,control,02-233-00.,1,July 27th to august 3th,50,28,39,3,October 20th to 31th,90
2021,Kaffrine,02.233,F,control,02-233-00.,2,August 30th toseptember 4th,30,28,39,6,October 20th to 31th,90
2021,Kaffrine,02.233,F,control,02-233-00.,3,September 28th to october 5th,54,33,50,15,October 20th to 31th,90
2021,Kaffrine,02.233,F,fertilized,02-233-01.,1,July 27th to august 3th,20,28,65,3,October 20th to 31th,290
2021,Kaffrine,02.233,F,fertilized,02-233-01.,2,August 30th toseptember 4th,12,28,65,0,October 20th to 31th,290
2021,Kaffrine,02.233,F,fertilized,02-233-01.,3,September 28th to october 5th,21,33,70,0,October 20th to 31th,290
2021,Kaffrine,02.234,F,control,02-234-00.,1,July 27th to august 3th,56,29,68,1,October 20th to 31th,200
2021,Kaffrine,02.234,F,control,02-234-00.,2,August 30th toseptember 4th,28,29,68,5,October 20th to 31th,200
2021,Kaffrine,02.234,F,control,02-234-00.,3,September 28th to october 5th,39,28,80,0,October 20th to 31th,200
2021,Kaffrine,02.234,F,fertilized,02-234-01.,1,July 27th to august 3th,70,29,39,4,October 20th to 31th,560
2021,Kaffrine,02.234,F,fertilized,02-234-01.,2,August 30th toseptember 4th,32,29,39,8,October 20th to 31th,560
2021,Kaffrine,02.234,F,fertilized,02-234-01.,3,September 28th to october 5th,30,28,60,5,October 20th to 31th,560
2021,Kaffrine,02.235,F,control,02-235-00.,1,July 27th to august 3th,78,30,73,5,October 20th to 31th,50
2021,Kaffrine,02.235,F,control,02-235-00.,2,August 30th toseptember 4th,34,30,73,5,October 20th to 31th,50
2021,Kaffrine,02.235,F,control,02-235-00.,3,September 28th to october 5th,46,30,75,8,October 20th to 31th,50
2021,Kaffrine,02.235,F,fertilized,02-235-01.,1,July 27th to august 3th,46,30,87,2,October 20th to 31th,200
2021,Kaffrine,02.235,F,fertilized,02-235-01.,2,August 30th toseptember 4th,27,30,87,0,October 20th to 31th,200
2021,Kaffrine,02.235,F,fertilized,02-235-01.,3,September 28th to october 5th,9,30,85,0,October 20th to 31th,200
2021,Kaffrine,02.236,F,control,02-236-00.,1,July 27th to august 3th,50,30,66,2,October 20th to 31th,60
2021,Kaffrine,02.236,F,control,02-236-00.,2,August 30th toseptember 4th,31,30,66,5,October 20th to 31th,60
2021,Kaffrine,02.236,F,control,02-236-00.,3,September 28th to october 5th,28,31,75,0,October 20th to 31th,60
2021,Kaffrine,02.236,F,fertilized,02-236-01.,1,July 27th to august 3th,26,30,48,3,October 20th to 31th,200
2021,Kaffrine,02.236,F,fertilized,02-236-01.,2,August 30th toseptember 4th,19,30,48,0,October 20th to 31th,200
2021,Kaffrine,02.236,F,fertilized,02-236-01.,3,September 28th to october 5th,10,31,80,0,October 20th to 31th,200
2021,Kaffrine,02.237,F,control,02-237-00.,1,July 27th to august 3th,20,29,48,4,October 20th to 31th,NA
2021,Kaffrine,02.237,F,control,02-237-00.,2,August 30th toseptember 4th,12,29,48,0,October 20th to 31th,NA
2021,Kaffrine,02.237,F,control,02-237-00.,3,September 28th to october 5th,56,34,80,0,October 20th to 31th,NA
2021,Kaffrine,02.237,F,fertilized,02-237-01.,1,July 27th to august 3th,26,29,69,3,October 20th to 31th,25
2021,Kaffrine,02.237,F,fertilized,02-237-01.,2,August 30th toseptember 4th,15,29,69,0,October 20th to 31th,25
2021,Kaffrine,02.237,F,fertilized,02-237-01.,3,September 28th to october 5th,12,33,70,0,October 20th to 31th,25
2021,Kaffrine,02.238,F,control,02-238-00.,1,July 27th to august 3th,60,31,64,4,October 20th to 31th,150
2021,Kaffrine,02.238,F,control,02-238-00.,2,August 30th toseptember 4th,24,31,64,0,October 20th to 31th,150
2021,Kaffrine,02.238,F,control,02-238-00.,3,September 28th to october 5th,32,32,70,0,October 20th to 31th,150
2021,Kaffrine,02.238,F,fertilized,02-238-01.,1,July 27th to august 3th,24,31,58,1,October 20th to 31th,200
2021,Kaffrine,02.238,F,fertilized,02-238-01.,2,August 30th toseptember 4th,14,31,58,0,October 20th to 31th,200
2021,Kaffrine,02.238,F,fertilized,02-238-01.,3,September 28th to october 5th,8,32,55,0,October 20th to 31th,200
2021,Kaffrine,02.239,F,control,02-239-00.,1,July 27th to august 3th,48,30,66,2,October 20th to 31th,100
2021,Kaffrine,02.239,F,control,02-239-00.,2,August 30th toseptember 4th,26,30,66,0,October 20th to 31th,100
2021,Kaffrine,02.239,F,control,02-239-00.,3,September 28th to october 5th,29,33,70,0,October 20th to 31th,100
2021,Kaffrine,02.239,F,fertilized,02-239-01.,1,July 27th to august 3th,8,30,75,4,October 20th to 31th,300
2021,Kaffrine,02.239,F,fertilized,02-239-01.,2,August 30th toseptember 4th,5,30,75,0,October 20th to 31th,300
2021,Kaffrine,02.239,F,fertilized,02-239-01.,3,September 28th to october 5th,3,33,70,0,October 20th to 31th,300
2021,Kaffrine,02.240,F,control,02-240-00.,1,July 27th to august 3th,54,28,76,2,October 20th to 31th,460
2021,Kaffrine,02.240,F,control,02-240-00.,2,August 30th toseptember 4th,28,28,76,2,October 20th to 31th,460
2021,Kaffrine,02.240,F,control,02-240-00.,3,September 28th to october 5th,40,30,80,0,October 20th to 31th,460
2021,Kaffrine,02.240,F,fertilized,02-240-01.,1,July 27th to august 3th,24,32,50,3,October 20th to 31th,600
2021,Kaffrine,02.240,F,fertilized,02-240-01.,2,August 30th toseptember 4th,16,32,50,0,October 20th to 31th,600
2021,Kaffrine,02.240,F,fertilized,02-240-01.,3,September 28th to october 5th,24,27,60,0,October 20th to 31th,600
2021,Kaffrine,02.241,F,control,02-241-00,1,July 27th to august 3th,58,27,80,26,October 20th to 31th,100
2021,Kaffrine,02.241,F,control,02-241-00,2,August 30th toseptember 4th,14,37,90,0,October 20th to 31th,100
2021,Kaffrine,02.241,F,control,02-241-00,3,September 28th to october 5th,52,34,90,0,October 20th to 31th,100
2021,Kaffrine,02.241,F,fertilized,02-241-01.,1,July 27th to august 3th,43,27,60,23,October 20th to 31th,700
2021,Kaffrine,02.241,F,fertilized,02-241-01.,2,August 30th toseptember 4th,15,37,70,0,October 20th to 31th,700
2021,Kaffrine,02.241,F,fertilized,02-241-01.,3,September 28th to october 5th,10,34,80,0,October 20th to 31th,700
2021,Kaffrine,02.242,F,control,02-242-00,1,July 27th to august 3th,78,27,60,37,October 20th to 31th,350
2021,Kaffrine,02.242,F,control,02-242-00,2,August 30th toseptember 4th,9,37,90,0,October 20th to 31th,350
2021,Kaffrine,02.242,F,control,02-242-00,3,September 28th to october 5th,61,36,70,0,October 20th to 31th,350
2021,Kaffrine,02.242,F,fertilized,02-242-01.,1,July 27th to august 3th,98,27,40,34,October 20th to 31th,823
2021,Kaffrine,02.242,F,fertilized,02-242-01.,2,August 30th toseptember 4th,11,37,90,0,October 20th to 31th,823
2021,Kaffrine,02.242,F,fertilized,02-242-01.,3,September 28th to october 5th,8,36,70,0,October 20th to 31th,823
2021,Kaffrine,02.243,F,control,02-243-00,1,July 27th to august 3th,74,26,60,31,October 20th to 31th,337
2021,Kaffrine,02.243,F,control,02-243-00,2,August 30th toseptember 4th,4,37,90,0,October 20th to 31th,337
2021,Kaffrine,02.243,F,control,02-243-00,3,September 28th to october 5th,47,38,80,0,October 20th to 31th,337
2021,Kaffrine,02.243,F,fertilized,02-243-01.,1,July 27th to august 3th,53,26,80,24,October 20th to 31th,960
2021,Kaffrine,02.243,F,fertilized,02-243-01.,2,August 30th toseptember 4th,3,37,90,0,October 20th to 31th,960
2021,Kaffrine,02.243,F,fertilized,02-243-01.,3,September 28th to october 5th,9,38,80,0,October 20th to 31th,960
2021,Kaffrine,02.244,F,control,02-244-00,1,July 27th to august 3th,98,29,80,24,October 20th to 31th,140
2021,Kaffrine,02.244,F,control,02-244-00,2,August 30th toseptember 4th,7,27,90,0,October 20th to 31th,140
2021,Kaffrine,02.244,F,control,02-244-00,3,September 28th to october 5th,48,29,70,0,October 20th to 31th,140
2021,Kaffrine,02.244,F,fertilized,02-244-01.,1,July 27th to august 3th,80,29,60,23,October 20th to 31th,1700
2021,Kaffrine,02.244,F,fertilized,02-244-01.,2,August 30th toseptember 4th,6,27,70,0,October 20th to 31th,1700
2021,Kaffrine,02.244,F,fertilized,02-244-01.,3,September 28th to october 5th,16,29,60,0,October 20th to 31th,1700
2021,Kaffrine,02.245,F,control,02-245-00,1,July 27th to august 3th,NA,29,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.245,F,control,02-245-00,2,August 30th toseptember 4th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.245,F,control,02-245-00,3,September 28th to october 5th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Kaffrine,02.245,F,fertilized,02-245-01.,1,July 27th to august 3th,87,29,40,46,October 20th to 31th,NA
2021,Kaffrine,02.245,F,fertilized,02-245-01.,2,August 30th toseptember 4th,12,29,70,0,October 20th to 31th,NA
2021,Kaffrine,02.245,F,fertilized,02-245-01.,3,September 28th to october 5th,8,34,80,0,October 20th to 31th,NA
2021,Kaffrine,02.246,F,control,02-246-00,1,July 27th to august 3th,84,26,80,26,October 20th to 31th,665
2021,Kaffrine,02.246,F,control,02-246-00,2,August 30th toseptember 4th,8,35,90,0,October 20th to 31th,665
2021,Kaffrine,02.246,F,control,02-246-00,3,September 28th to october 5th,51,34,70,0,October 20th to 31th,665
2021,Kaffrine,02.246,F,fertilized,02-246-01.,1,July 27th to august 3th,62,26,80,21,October 20th to 31th,950
2021,Kaffrine,02.246,F,fertilized,02-246-01.,2,August 30th toseptember 4th,2,35,90,0,October 20th to 31th,950
2021,Kaffrine,02.246,F,fertilized,02-246-01.,3,September 28th to october 5th,19,34,60,0,October 20th to 31th,950
2021,Kaffrine,02.247,F,control,02-247-00,1,July 27th to august 3th,82,24,60,23,October 20th to 31th,350
2021,Kaffrine,02.247,F,control,02-247-00,2,August 30th toseptember 4th,10,29,90,0,October 20th to 31th,350
2021,Kaffrine,02.247,F,control,02-247-00,3,September 28th to october 5th,48,37,70,0,October 20th to 31th,350
2021,Kaffrine,02.247,F,fertilized,02-247-01.,1,July 27th to august 3th,58,24,50,24,October 20th to 31th,460
2021,Kaffrine,02.247,F,fertilized,02-247-01.,2,August 30th toseptember 4th,6,29,90,0,October 20th to 31th,460
2021,Kaffrine,02.247,F,fertilized,02-247-01.,3,September 28th to october 5th,10,37,80,0,October 20th to 31th,460
2021,Kaffrine,02.248,F,control,02-248-00,1,July 27th to august 3th,74,29,80,26,October 20th to 31th,245
2021,Kaffrine,02.248,F,control,02-248-00,2,August 30th toseptember 4th,4,27,90,1,October 20th to 31th,245
2021,Kaffrine,02.248,F,control,02-248-00,3,September 28th to october 5th,37,36,80,8,October 20th to 31th,245
2021,Kaffrine,02.248,F,fertilized,02-248-01.,1,July 27th to august 3th,79,29,80,24,October 20th to 31th,269
2021,Kaffrine,02.248,F,fertilized,02-248-01.,2,August 30th toseptember 4th,6,27,90,0,October 20th to 31th,269
2021,Kaffrine,02.248,F,fertilized,02-248-01.,3,September 28th to october 5th,7,36,60,0,October 20th to 31th,269
2021,Kaffrine,02.249,F,control,02-249-00,1,July 27th to august 3th,67,27,80,35,October 20th to 31th,460
2021,Kaffrine,02.249,F,control,02-249-00,2,August 30th toseptember 4th,7,37,80,0,October 20th to 31th,460
2021,Kaffrine,02.249,F,control,02-249-00,3,September 28th to october 5th,29,34,70,0,October 20th to 31th,460
2021,Kaffrine,02.249,F,fertilized,02-249-01.,1,July 27th to august 3th,43,27,80,3,October 20th to 31th,900
